,year,school,subject,t_band6,t_male,t_female
1070,2013,Strathfield Girls High School,15150,1,0,1
1071,2013,Strathfield Girls High School,15400,1,0,1
1072,2013,Strathfield Girls High School,15555,1,0,1
1073,2013,Strathfield Girls High School,15040,2,0,2
1074,2013,Strathfield Girls High School,15885,2,0,2
1075,2013,Strathfield Girls High School,15180,4,0,4
1076,2013,Strathfield Girls High School,15060,4,0,4
1077,2013,Strathfield Girls High School,15140,5,0,5
1078,2013,Strathfield Girls High School,15130,2,0,2
1079,2013,Strathfield Girls High School,15050,6,0,6
1080,2013,Strathfield Girls High School,15210,2,0,2
1081,2013,Strathfield Girls High School,15290,1,0,1
1082,2013,Strathfield Girls High School,15250,5,0,5
1083,2013,Strathfield Girls High School,15220,2,0,2
1084,2013,Redeemer Baptist School,16080,1,0,1
1085,2013,St Edward's Christian Brothers' College,15240,1,1,0
1086,2013,St Edward's Christian Brothers' College,15340,2,2,0
1087,2013,St Edward's Christian Brothers' College,15230,4,4,0
1088,2013,St Edward's Christian Brothers' College,15090,1,1,0
1089,2013,St Edward's Christian Brothers' College,15320,4,4,0
1090,2013,St Edward's Christian Brothers' College,15670,1,1,0
1091,2013,St Edward's Christian Brothers' College,15200,7,7,0
1092,2013,St Edward's Christian Brothers' College,15160,2,2,0
1093,2013,St Edward's Christian Brothers' College,15110,1,1,0
1094,2013,St Edward's Christian Brothers' College,15370,4,4,0
1095,2013,St Edward's Christian Brothers' College,15330,1,1,0
1096,2013,St Edward's Christian Brothers' College,15400,2,2,0
1097,2013,St Edward's Christian Brothers' College,15040,4,4,0
1098,2013,St Edward's Christian Brothers' College,15180,1,1,0
1099,2013,St Edward's Christian Brothers' College,26099,1,1,0
1100,2013,St Edward's Christian Brothers' College,15140,1,1,0
1101,2013,St Edward's Christian Brothers' College,15050,1,1,0
1102,2013,St Edward's Christian Brothers' College,15210,2,2,0
1103,2013,St Edward's Christian Brothers' College,15290,2,2,0
1104,2013,St Edward's Christian Brothers' College,15250,1,1,0
1105,2013,St Edward's Christian Brothers' College,15220,4,4,0
1106,2013,Sir Joseph Banks High School,15240,1,1,0
1107,2013,Prairiewood High School,15240,2,1,1
1108,2013,Prairiewood High School,26499,1,0,1
1109,2013,Prairiewood High School,15170,1,0,1
1110,2013,Prairiewood High School,15160,2,0,2
1111,2013,Prairiewood High School,15060,1,0,1
1112,2013,Prairiewood High School,15140,1,0,1
1113,2013,Prairiewood High School,15290,1,0,1
1114,2013,Prairiewood High School,15250,1,1,0
1115,2013,St Francis De Sales Regional College,15340,1,0,1
1116,2013,St Francis De Sales Regional College,15230,2,1,1
1117,2013,St Francis De Sales Regional College,15320,2,1,1
1118,2013,St Francis De Sales Regional College,15200,2,2,0
1119,2013,St Francis De Sales Regional College,15030,1,1,0
1120,2013,St Francis De Sales Regional College,26599,2,1,1
1121,2013,St Francis De Sales Regional College,15400,2,1,1
1122,2013,St Francis De Sales Regional College,15140,1,1,0
1123,2013,St Francis De Sales Regional College,15290,3,1,2
1124,2013,St Francis De Sales Regional College,15390,1,0,1
1125,2013,Trinity Catholic College Lismore,15240,4,3,1
1126,2013,Trinity Catholic College Lismore,15170,2,0,2
1127,2013,Trinity Catholic College Lismore,15230,1,0,1
1128,2013,Trinity Catholic College Lismore,15070,3,0,3
1129,2013,Trinity Catholic College Lismore,15090,5,2,3
1130,2013,Trinity Catholic College Lismore,15670,2,0,2
1131,2013,Trinity Catholic College Lismore,15350,1,0,1
1132,2013,Trinity Catholic College Lismore,15380,7,1,6
1133,2013,Trinity Catholic College Lismore,15160,1,0,1
1134,2013,Trinity Catholic College Lismore,15680,1,0,1
1135,2013,Trinity Catholic College Lismore,15030,4,1,3
1136,2013,Trinity Catholic College Lismore,15370,8,3,5
1137,2013,Trinity Catholic College Lismore,15810,2,0,2
1138,2013,Trinity Catholic College Lismore,15400,4,0,4
1139,2013,Trinity Catholic College Lismore,15800,3,0,3
1140,2013,Trinity Catholic College Lismore,15060,3,0,3
1141,2013,Trinity Catholic College Lismore,15140,6,1,5
1142,2013,Trinity Catholic College Lismore,15210,1,1,0
1143,2013,Trinity Catholic College Lismore,15020,2,1,1
1144,2013,Erskine Park High School,15230,3,1,2
1145,2013,Erskine Park High School,15350,1,0,1
1146,2013,Erskine Park High School,15040,1,1,0
1147,2013,Erskine Park High School,15060,1,0,1
1148,2013,Erskine Park High School,15130,1,1,0
1149,2013,Erskine Park High School,15250,1,1,0
1150,2013,Erskine Park High School,15220,3,0,3
1151,2013,Coonamble High School,15060,1,0,1
1152,2013,Coonamble High School,26099,1,1,0
1153,2013,Mulwaree High School,15240,1,1,0
1154,2013,Mulwaree High School,15270,1,0,1
1155,2013,Mulwaree High School,15550,1,0,1
1156,2013,Mulwaree High School,15320,1,0,1
1157,2013,Mulwaree High School,15670,1,1,0
1158,2013,Mulwaree High School,15200,2,2,0
1159,2013,Mulwaree High School,15030,2,0,2
1160,2013,Mulwaree High School,15060,2,0,2
1161,2013,Mulwaree High School,15210,1,1,0
1162,2013,Mulwaree High School,15020,1,0,1
1163,2013,Lightning Ridge Central School,15200,1,1,0
1164,2013,Bowral High School,15340,2,2,0
1165,2013,Bowral High School,15230,3,0,3
1166,2013,Bowral High School,15120,1,1,0
1167,2013,Bowral High School,15320,2,1,1
1168,2013,Bowral High School,15030,3,0,3
1169,2013,Bowral High School,15400,4,1,3
1170,2013,Bowral High School,15100,1,0,1
1171,2013,Bowral High School,15290,3,1,2
1172,2013,Bethlehem College,15270,6,0,6
1173,2013,Bethlehem College,15170,1,0,1
1174,2013,Bethlehem College,15230,3,0,3
1175,2013,Bethlehem College,15280,4,0,4
1176,2013,Bethlehem College,15350,3,0,3
1177,2013,Bethlehem College,15160,2,0,2
1178,2013,Bethlehem College,16020,1,0,1
1179,2013,Bethlehem College,15260,1,0,1
1180,2013,Bethlehem College,15030,3,0,3
1181,2013,Bethlehem College,15370,19,0,19
1182,2013,Bethlehem College,26599,2,0,2
1183,2013,Bethlehem College,15330,1,0,1
1184,2013,Bethlehem College,15040,2,0,2
1185,2013,Bethlehem College,15800,1,0,1
1186,2013,Bethlehem College,15140,6,0,6
1187,2013,Bethlehem College,15050,2,0,2
1188,2013,Bethlehem College,15210,4,0,4
1189,2013,Bethlehem College,15290,1,0,1
1190,2013,Bethlehem College,15250,2,0,2
1191,2013,Bethlehem College,15220,3,0,3
1192,2013,Scone Grammar School,15720,1,1,0
1193,2013,Scone Grammar School,15090,3,1,2
1194,2013,Scone Grammar School,15280,1,0,1
1195,2013,Scone Grammar School,15710,1,1,0
1196,2013,Scone Grammar School,15310,1,0,1
1197,2013,Scone Grammar School,15020,2,0,2
1198,2013,Mount Annan Christian College,15320,1,1,0
1199,2013,Mount Annan Christian College,15350,1,0,1
1200,2013,Mount Annan Christian College,15160,1,0,1
1201,2013,Mount Annan Christian College,15290,2,2,0
1202,2013,Singleton High School,15270,1,0,1
1203,2013,Singleton High School,15080,2,2,0
1204,2013,Singleton High School,15320,1,0,1
1205,2013,Singleton High School,15200,3,3,0
1206,2013,Singleton High School,15160,1,0,1
1207,2013,Singleton High School,15030,1,0,1
1208,2013,Singleton High School,15100,1,0,1
1209,2013,Singleton High School,15220,1,0,1
1210,2013,Kotara High School,15240,3,1,2
1211,2013,Kotara High School,15340,1,1,0
1212,2013,Kotara High School,15170,1,0,1
1213,2013,Kotara High School,15230,4,2,2
1214,2013,Kotara High School,15320,2,1,1
1215,2013,Kotara High School,15350,1,0,1
1216,2013,Kotara High School,15200,2,2,0
1217,2013,Kotara High School,15160,1,0,1
1218,2013,Kotara High School,15680,1,0,1
1219,2013,Kotara High School,15000,1,0,1
1220,2013,Kotara High School,15030,3,1,2
1221,2013,Kotara High School,15330,1,0,1
1222,2013,Kotara High School,15400,1,0,1
1223,2013,Kotara High School,15060,1,0,1
1224,2013,Kotara High School,15050,1,1,0
1225,2013,Kotara High School,15290,2,2,0
1226,2013,Bonnyrigg High School,15270,2,2,0
1227,2013,Bonnyrigg High School,15170,2,2,0
1228,2013,Bonnyrigg High School,15190,1,0,1
1229,2013,Bonnyrigg High School,15320,1,1,0
1230,2013,Bonnyrigg High School,15280,1,1,0
1231,2013,Bonnyrigg High School,15160,1,1,0
1232,2013,Bonnyrigg High School,15110,1,1,0
1233,2013,Bonnyrigg High School,15260,2,2,0
1234,2013,Bonnyrigg High School,15330,1,1,0
1235,2013,Bonnyrigg High School,15040,3,2,1
1236,2013,Bonnyrigg High School,15140,3,2,1
1237,2013,Bonnyrigg High School,15050,2,2,0
1238,2013,Bonnyrigg High School,15290,1,0,1
1239,2013,Bonnyrigg High School,15250,3,3,0
1240,2013,Bonnyrigg High School,15020,1,1,0
1241,2013,Bonnyrigg High School,15390,1,0,1
1242,2013,Bethany College,15270,6,0,6
1243,2013,Bethany College,15170,3,0,3
1244,2013,Bethany College,15230,3,0,3
1245,2013,Bethany College,15090,1,0,1
1246,2013,Bethany College,15320,1,0,1
1247,2013,Bethany College,15350,5,0,5
1248,2013,Bethany College,15380,5,0,5
1249,2013,Bethany College,15030,1,1,0
1250,2013,Bethany College,15370,9,0,9
1251,2013,Bethany College,15400,2,0,2
1252,2013,Bethany College,15040,1,0,1
1253,2013,Bethany College,15060,1,0,1
1254,2013,Bethany College,15140,2,0,2
1255,2013,Bethany College,15220,2,0,2
1256,2013,Bethany College,15020,1,0,1
1257,2013,Bethany College,15390,1,0,1
1258,2013,Domremy Catholic College,15240,6,0,6
1259,2013,Domremy Catholic College,15270,2,0,2
1260,2013,Domremy Catholic College,15170,1,0,1
1261,2013,Domremy Catholic College,15230,3,0,3
1262,2013,Domremy Catholic College,15190,1,0,1
1263,2013,Domremy Catholic College,15320,1,0,1
1264,2013,Domremy Catholic College,15350,3,0,3
1265,2013,Domremy Catholic College,15380,5,0,5
1266,2013,Domremy Catholic College,15160,4,0,4
1267,2013,Domremy Catholic College,15110,2,0,2
1268,2013,Domremy Catholic College,15030,5,0,5
1269,2013,Domremy Catholic College,15370,3,0,3
1270,2013,Domremy Catholic College,15040,3,0,3
1271,2013,Domremy Catholic College,15800,2,0,2
1272,2013,Domremy Catholic College,15180,2,0,2
1273,2013,Domremy Catholic College,15060,5,0,5
1274,2013,Domremy Catholic College,15140,16,0,16
1275,2013,Domremy Catholic College,15050,1,0,1
1276,2013,Domremy Catholic College,15210,3,0,3
1277,2013,Domremy Catholic College,15290,2,0,2
1278,2013,Domremy Catholic College,15250,2,0,2
1279,2013,Domremy Catholic College,15220,4,0,4
1280,2013,Domremy Catholic College,15020,1,0,1
1281,2013,Domremy Catholic College,15390,3,0,3
1282,2013,Irrawang High School,15340,1,1,0
1283,2013,Irrawang High School,15290,1,0,1
1284,2013,Nagle College,15230,2,0,2
1285,2013,Nagle College,15320,1,0,1
1286,2013,Nagle College,15350,1,0,1
1287,2013,Nagle College,15160,1,0,1
1288,2013,Nagle College,15030,1,0,1
1289,2013,Nagle College,15370,9,0,9
1290,2013,Nagle College,26599,2,0,2
1291,2013,Nagle College,15040,2,0,2
1292,2013,Nagle College,15060,4,1,3
1293,2013,Nagle College,15290,2,1,1
1294,2013,Nagle College,15220,4,0,4
1295,2013,Kambala,15240,11,0,11
1296,2013,Kambala,15270,8,0,8
1297,2013,Kambala,15170,5,0,5
1298,2013,Kambala,15230,6,1,5
1299,2013,Kambala,15190,3,0,3
1300,2013,Kambala,15080,5,0,5
1301,2013,Kambala,15090,2,0,2
1302,2013,Kambala,15320,4,0,4
1303,2013,Kambala,15280,9,0,9
1304,2013,Kambala,15160,8,0,8
1305,2013,Kambala,15300,9,0,9
1306,2013,Kambala,15110,8,0,8
1307,2013,Kambala,15910,1,0,1
1308,2013,Kambala,15680,5,0,5
1309,2013,Kambala,15900,2,0,2
1310,2013,Kambala,15030,3,0,3
1311,2013,Kambala,15370,1,0,1
1312,2013,Kambala,15310,7,0,7
1313,2013,Kambala,26599,1,0,1
1314,2013,Kambala,15970,2,0,2
1315,2013,Kambala,15400,15,0,15
1316,2013,Kambala,15555,1,0,1
1317,2013,Kambala,15040,12,1,11
1318,2013,Kambala,15140,39,0,39
1319,2013,Kambala,15130,1,0,1
1320,2013,Kambala,15050,3,0,3
1321,2013,Kambala,15210,5,1,4
1322,2013,Kambala,15250,5,0,5
1323,2013,Kambala,15690,1,0,1
1324,2013,Kambala,15220,4,0,4
1325,2013,Kambala,15020,13,0,13
1326,2013,Bankstown Senior College,15560,2,0,2
1327,2013,Bankstown Senior College,16010,3,1,2
1328,2013,Woonona High School,15320,1,0,1
1329,2013,Woonona High School,15350,1,0,1
1330,2013,Woonona High School,26599,1,0,1
1331,2013,Woonona High School,15400,2,1,1
1332,2013,Woonona High School,15040,3,0,3
1333,2013,Woonona High School,15140,1,1,0
1334,2013,Woonona High School,15210,4,1,3
1335,2013,Woonona High School,15290,1,1,0
1336,2013,Brigidine College Randwick,15240,8,0,8
1337,2013,Brigidine College Randwick,15270,5,0,5
1338,2013,Brigidine College Randwick,15230,5,1,4
1339,2013,Brigidine College Randwick,15080,2,0,2
1340,2013,Brigidine College Randwick,15090,2,0,2
1341,2013,Brigidine College Randwick,15320,4,0,4
1342,2013,Brigidine College Randwick,15280,1,0,1
1343,2013,Brigidine College Randwick,15380,4,0,4
1344,2013,Brigidine College Randwick,15160,2,0,2
1345,2013,Brigidine College Randwick,15030,3,0,3
1346,2013,Brigidine College Randwick,15370,4,0,4
1347,2013,Brigidine College Randwick,26599,5,1,4
1348,2013,Brigidine College Randwick,15970,2,0,2
1349,2013,Brigidine College Randwick,15400,4,0,4
1350,2013,Brigidine College Randwick,15040,2,0,2
1351,2013,Brigidine College Randwick,15180,4,1,3
1352,2013,Brigidine College Randwick,15060,3,0,3
1353,2013,Brigidine College Randwick,15140,7,0,7
1354,2013,Brigidine College Randwick,15130,1,0,1
1355,2013,Brigidine College Randwick,15050,4,0,4
1356,2013,Brigidine College Randwick,15290,2,0,2
1357,2013,Brigidine College Randwick,15250,5,0,5
1358,2013,Brigidine College Randwick,15220,2,0,2
1359,2013,Brigidine College Randwick,15020,1,0,1
1360,2013,Kandos High School,15020,1,0,1
1361,2013,Leumeah High School,15190,2,0,2
1362,2013,Leumeah High School,15820,1,0,1
1363,2013,Leumeah High School,15060,1,0,1
1364,2013,Leumeah High School,15290,1,0,1
1365,2013,Leumeah High School,15220,1,1,0
1366,2013,Dulwich High School of Visual Arts and Design,15350,1,1,0
1367,2013,Dulwich High School of Visual Arts and Design,15400,2,1,1
1368,2013,Dulwich High School of Visual Arts and Design,15800,1,0,1
1369,2013,Dulwich High School of Visual Arts and Design,15390,1,0,1
1370,2013,Hawkesbury High School,15020,1,1,0
1371,2013,The Riverina Anglican College,15240,3,2,1
1372,2013,The Riverina Anglican College,15340,2,1,1
1373,2013,The Riverina Anglican College,15360,2,2,0
1374,2013,The Riverina Anglican College,15200,1,1,0
1375,2013,The Riverina Anglican College,26799,1,1,0
1376,2013,The Riverina Anglican College,15030,3,0,3
1377,2013,The Riverina Anglican College,15400,2,0,2
1378,2013,The Riverina Anglican College,15040,1,0,1
1379,2013,The Riverina Anglican College,15140,1,0,1
1380,2013,The Riverina Anglican College,15250,2,1,1
1381,2013,The Riverina Anglican College,15390,1,0,1
1382,2013,Wollumbin High School,15340,1,0,1
1383,2013,Wollumbin High School,15060,1,0,1
1384,2013,Brigidine College St Ives,15240,2,0,2
1385,2013,Brigidine College St Ives,15270,3,0,3
1386,2013,Brigidine College St Ives,15170,2,0,2
1387,2013,Brigidine College St Ives,15230,4,0,4
1388,2013,Brigidine College St Ives,16080,1,0,1
1389,2013,Brigidine College St Ives,15090,4,0,4
1390,2013,Brigidine College St Ives,15280,2,0,2
1391,2013,Brigidine College St Ives,15350,3,0,3
1392,2013,Brigidine College St Ives,15380,4,0,4
1393,2013,Brigidine College St Ives,15160,4,0,4
1394,2013,Brigidine College St Ives,15680,2,0,2
1395,2013,Brigidine College St Ives,15030,2,0,2
1396,2013,Brigidine College St Ives,15370,4,0,4
1397,2013,Brigidine College St Ives,15310,1,0,1
1398,2013,Brigidine College St Ives,15400,5,1,4
1399,2013,Brigidine College St Ives,15040,5,0,5
1400,2013,Brigidine College St Ives,15180,1,0,1
1401,2013,Brigidine College St Ives,15140,10,0,10
1402,2013,Brigidine College St Ives,15290,4,0,4
1403,2013,Brigidine College St Ives,15220,2,0,2
1404,2013,Brigidine College St Ives,15020,3,0,3
1405,2013,Brigidine College St Ives,15390,6,0,6
1406,2013,Brigidine College St Ives,15700,1,0,1
1407,2013,Edmund Rice College,15340,2,2,0
1408,2013,Edmund Rice College,15200,7,7,0
1409,2013,Edmund Rice College,26799,1,1,0
1410,2013,Edmund Rice College,15160,2,2,0
1411,2013,Edmund Rice College,15260,1,1,0
1412,2013,Edmund Rice College,15030,6,6,0
1413,2013,Edmund Rice College,15370,4,4,0
1414,2013,Edmund Rice College,15330,1,1,0
1415,2013,Edmund Rice College,15400,1,1,0
1416,2013,Edmund Rice College,15050,4,4,0
1417,2013,Edmund Rice College,15250,2,2,0
1418,2013,Edmund Rice College,15020,2,2,0
1419,2013,Mosman High School,15240,1,1,0
1420,2013,Mosman High School,15270,2,1,1
1421,2013,Mosman High School,15340,4,2,2
1422,2013,Mosman High School,15170,3,1,2
1423,2013,Mosman High School,15230,1,1,0
1424,2013,Mosman High School,15080,4,0,4
1425,2013,Mosman High School,15090,5,0,5
1426,2013,Mosman High School,15320,1,0,1
1427,2013,Mosman High School,15280,1,1,0
1428,2013,Mosman High School,16070,1,0,1
1429,2013,Mosman High School,15160,7,3,4
1430,2013,Mosman High School,15260,1,0,1
1431,2013,Mosman High School,15030,5,2,3
1432,2013,Mosman High School,15330,2,2,0
1433,2013,Mosman High School,15400,6,0,6
1434,2013,Mosman High School,15100,1,1,0
1435,2013,Mosman High School,15140,14,5,9
1436,2013,Mosman High School,15050,1,1,0
1437,2013,Mosman High School,15290,2,0,2
1438,2013,Mosman High School,15250,2,1,1
1439,2013,Mosman High School,15220,1,1,0
1440,2013,Mosman High School,15020,1,1,0
1441,2013,Mosman High School,15390,1,0,1
1442,2013,St Spyridon College,15270,3,3,0
1443,2013,St Spyridon College,15170,1,1,0
1444,2013,St Spyridon College,15230,3,3,0
1445,2013,St Spyridon College,15320,1,1,0
1446,2013,St Spyridon College,15280,2,2,0
1447,2013,St Spyridon College,15160,3,3,0
1448,2013,St Spyridon College,15110,2,2,0
1449,2013,St Spyridon College,26699,1,1,0
1450,2013,St Spyridon College,15980,2,0,2
1451,2013,St Spyridon College,26599,3,0,3
1452,2013,St Spyridon College,15990,1,0,1
1453,2013,St Spyridon College,15040,2,2,0
1454,2013,St Spyridon College,15180,2,0,2
1455,2013,St Spyridon College,15140,2,2,0
1456,2013,St Spyridon College,15210,1,1,0
1457,2013,St Spyridon College,15220,4,3,1
1458,2013,St Spyridon College,15020,1,1,0
1459,2013,Lake Illawarra High School,15400,1,0,1
1460,2013,Lake Illawarra High School,15060,1,0,1
1461,2013,Green Valley Islamic College,15230,4,1,3
1462,2013,Green Valley Islamic College,15380,2,0,2
1463,2013,Green Valley Islamic College,15040,1,0,1
1464,2013,Green Valley Islamic College,15140,1,0,1
1465,2013,Mullumbimby High School,15240,1,1,0
1466,2013,Mullumbimby High School,15340,1,0,1
1467,2013,Mullumbimby High School,15170,3,1,2
1468,2013,Mullumbimby High School,15030,1,1,0
1469,2013,Mullumbimby High School,15140,1,0,1
1470,2013,Mullumbimby High School,15250,1,1,0
1471,2013,Mullumbimby High School,15700,1,1,0
1472,2013,Shoalhaven Anglican School,15160,1,0,1
1473,2013,Marcellin College,15240,14,14,0
1474,2013,Marcellin College,15270,2,2,0
1475,2013,Marcellin College,15170,4,4,0
1476,2013,Marcellin College,15230,4,4,0
1477,2013,Marcellin College,15190,1,1,0
1478,2013,Marcellin College,15080,1,1,0
1479,2013,Marcellin College,15360,1,1,0
1480,2013,Marcellin College,15320,4,4,0
1481,2013,Marcellin College,15280,2,2,0
1482,2013,Marcellin College,15200,1,1,0
1483,2013,Marcellin College,15160,1,1,0
1484,2013,Marcellin College,15110,1,1,0
1485,2013,Marcellin College,16020,1,1,0
1486,2013,Marcellin College,15260,1,1,0
1487,2013,Marcellin College,15370,13,13,0
1488,2013,Marcellin College,15330,1,1,0
1489,2013,Marcellin College,15040,4,4,0
1490,2013,Marcellin College,15140,1,1,0
1491,2013,Marcellin College,15050,1,1,0
1492,2013,Marcellin College,15210,4,4,0
1493,2013,Marcellin College,15290,4,4,0
1494,2013,Marcellin College,15250,5,5,0
1495,2013,Marcellin College,15220,4,4,0
1496,2013,Marcellin College,15020,2,2,0
1497,2013,Cowra High School,15230,2,1,1
1498,2013,Cowra High School,15090,1,1,0
1499,2013,Cowra High School,15320,1,0,1
1500,2013,Cowra High School,15060,2,0,2
1501,2013,Hoxton Park High School,15040,1,1,0
1502,2013,Knox Grammar School,15240,36,34,2
1503,2013,Knox Grammar School,15270,21,21,0
1504,2013,Knox Grammar School,15170,4,4,0
1505,2013,Knox Grammar School,15230,45,45,0
1506,2013,Knox Grammar School,15190,1,1,0
1507,2013,Knox Grammar School,15080,5,5,0
1508,2013,Knox Grammar School,15830,1,1,0
1509,2013,Knox Grammar School,15360,3,3,0
1510,2013,Knox Grammar School,15090,6,6,0
1511,2013,Knox Grammar School,15850,1,1,0
1512,2013,Knox Grammar School,15320,3,3,0
1513,2013,Knox Grammar School,15280,5,5,0
1514,2013,Knox Grammar School,15350,2,2,0
1515,2013,Knox Grammar School,15200,4,4,0
1516,2013,Knox Grammar School,15160,7,7,0
1517,2013,Knox Grammar School,15300,6,6,0
1518,2013,Knox Grammar School,15110,16,16,0
1519,2013,Knox Grammar School,15710,1,1,0
1520,2013,Knox Grammar School,15260,9,9,0
1521,2013,Knox Grammar School,15030,4,4,0
1522,2013,Knox Grammar School,15310,3,3,0
1523,2013,Knox Grammar School,15330,7,7,0
1524,2013,Knox Grammar School,15400,11,11,0
1525,2013,Knox Grammar School,15100,3,3,0
1526,2013,Knox Grammar School,15040,20,20,0
1527,2013,Knox Grammar School,15140,31,31,0
1528,2013,Knox Grammar School,15050,16,16,0
1529,2013,Knox Grammar School,15210,3,3,0
1530,2013,Knox Grammar School,15290,4,4,0
1531,2013,Knox Grammar School,15250,30,30,0
1532,2013,Knox Grammar School,15220,11,11,0
1533,2013,Knox Grammar School,15020,3,3,0
1534,2013,Knox Grammar School,15010,2,2,0
1535,2013,Riverina Institute - Wagga Wagga Campus,15220,1,0,1
1536,2013,"Illawarra Christian School, Cordeaux Campus",15240,3,2,1
1537,2013,"Illawarra Christian School, Cordeaux Campus",15270,1,0,1
1538,2013,"Illawarra Christian School, Cordeaux Campus",15170,1,0,1
1539,2013,"Illawarra Christian School, Cordeaux Campus",15090,1,0,1
1540,2013,"Illawarra Christian School, Cordeaux Campus",15200,1,1,0
1541,2013,"Illawarra Christian School, Cordeaux Campus",15160,2,0,2
1542,2013,"Illawarra Christian School, Cordeaux Campus",15040,2,2,0
1543,2013,"Illawarra Christian School, Cordeaux Campus",15140,3,0,3
1544,2013,Merrylands High School,15240,4,3,1
1545,2013,Merrylands High School,15230,2,1,1
1546,2013,Merrylands High School,15330,1,1,0
1547,2013,Merrylands High School,15250,1,1,0
1548,2013,Lisarow High School,15240,1,1,0
1549,2013,Lisarow High School,15340,3,2,1
1550,2013,Lisarow High School,15230,3,2,1
1551,2013,Lisarow High School,15720,1,0,1
1552,2013,Lisarow High School,15320,2,1,1
1553,2013,Lisarow High School,15200,2,2,0
1554,2013,Lisarow High School,15710,1,0,1
1555,2013,Lisarow High School,15030,3,2,1
1556,2013,Lisarow High School,26599,2,0,2
1557,2013,Lisarow High School,15040,1,1,0
1558,2013,Lisarow High School,15060,3,0,3
1559,2013,Lisarow High School,15250,1,1,0
1560,2013,Lisarow High School,15220,2,2,0
1561,2013,Meriden School,15240,16,1,15
1562,2013,Meriden School,15270,7,0,7
1563,2013,Meriden School,15340,3,0,3
1564,2013,Meriden School,15170,3,0,3
1565,2013,Meriden School,15230,4,0,4
1566,2013,Meriden School,15190,3,0,3
1567,2013,Meriden School,15080,2,0,2
1568,2013,Meriden School,15830,1,0,1
1569,2013,Meriden School,15090,3,0,3
1570,2013,Meriden School,15320,2,0,2
1571,2013,Meriden School,15280,7,0,7
1572,2013,Meriden School,15160,7,0,7
1573,2013,Meriden School,15110,2,0,2
1574,2013,Meriden School,15910,1,0,1
1575,2013,Meriden School,15680,2,0,2
1576,2013,Meriden School,15260,3,0,3
1577,2013,Meriden School,15030,3,0,3
1578,2013,Meriden School,15310,1,0,1
1579,2013,Meriden School,26599,2,0,2
1580,2013,Meriden School,15330,1,0,1
1581,2013,Meriden School,15400,3,0,3
1582,2013,Meriden School,15555,2,0,2
1583,2013,Meriden School,15040,6,0,6
1584,2013,Meriden School,15060,2,0,2
1585,2013,Meriden School,15140,9,0,9
1586,2013,Meriden School,15050,2,0,2
1587,2013,Meriden School,15290,2,0,2
1588,2013,Meriden School,15250,12,1,11
1589,2013,Meriden School,15220,9,0,9
1590,2013,Meriden School,15020,6,0,6
1591,2013,Parramatta High School,15240,1,0,1
1592,2013,Parramatta High School,15350,1,0,1
1593,2013,Parramatta High School,15560,1,0,1
1594,2013,Parramatta High School,15260,1,1,0
1595,2013,Parramatta High School,15030,1,0,1
1596,2013,Parramatta High School,26599,2,0,2
1597,2013,Parramatta High School,15330,2,2,0
1598,2013,Parramatta High School,15060,2,0,2
1599,2013,Parramatta High School,15750,2,0,2
1600,2013,Parramatta High School,15140,1,0,1
1601,2013,Parramatta High School,15050,2,1,1
1602,2013,Parramatta High School,15250,4,2,2
1603,2013,Scone High School,15020,1,0,1
1604,2013,Kingsgrove North High School,15240,1,0,1
1605,2013,Kingsgrove North High School,15230,2,1,1
1606,2013,Kingsgrove North High School,15040,1,0,1
1607,2013,Kingsgrove North High School,15140,2,0,2
1608,2013,Kingsgrove North High School,15210,1,1,0
1609,2013,Kingsgrove North High School,15290,1,0,1
1610,2013,Kingsgrove North High School,15220,1,0,1
1611,2013,Kingsgrove North High School,15020,2,0,2
1612,2013,St Ives High School,15240,3,3,0
1613,2013,St Ives High School,15270,1,1,0
1614,2013,St Ives High School,15170,2,0,2
1615,2013,St Ives High School,15230,7,3,4
1616,2013,St Ives High School,15190,4,1,3
1617,2013,St Ives High School,16080,1,0,1
1618,2013,St Ives High School,15550,1,1,0
1619,2013,St Ives High School,15320,1,0,1
1620,2013,St Ives High School,15280,3,2,1
1621,2013,St Ives High School,15200,2,1,1
1622,2013,St Ives High School,15820,1,0,1
1623,2013,St Ives High School,15160,4,0,4
1624,2013,St Ives High School,15110,1,1,0
1625,2013,St Ives High School,15260,3,1,2
1626,2013,St Ives High School,15030,3,2,1
1627,2013,St Ives High School,15150,5,1,4
1628,2013,St Ives High School,15400,3,1,2
1629,2013,St Ives High School,15100,1,0,1
1630,2013,St Ives High School,15040,4,3,1
1631,2013,St Ives High School,15180,2,0,2
1632,2013,St Ives High School,15140,6,1,5
1633,2013,St Ives High School,15130,1,0,1
1634,2013,St Ives High School,15050,4,2,2
1635,2013,St Ives High School,15290,1,0,1
1636,2013,St Ives High School,15250,9,4,5
1637,2013,St Ives High School,15220,4,1,3
1638,2013,St Ives High School,15020,5,1,4
1639,2013,St Ives High School,15700,1,1,0
1640,2013,Pacific Hills Christian School,15240,7,2,5
1641,2013,Pacific Hills Christian School,15270,1,1,0
1642,2013,Pacific Hills Christian School,15170,1,0,1
1643,2013,Pacific Hills Christian School,15230,3,2,1
1644,2013,Pacific Hills Christian School,15320,1,0,1
1645,2013,Pacific Hills Christian School,15280,1,1,0
1646,2013,Pacific Hills Christian School,15380,1,1,0
1647,2013,Pacific Hills Christian School,15160,1,0,1
1648,2013,Pacific Hills Christian School,15300,1,1,0
